,lap,name,driverRef,since pit,until pit,position,year,clear lap?,raceId
3337,13,British Grand Prix,maldonado,12.0,2.0,10.0,2013,overtaken,887.0
3338,13,British Grand Prix,maldonado,12.0,2.0,11.0,2013,overtaken,887.0
3339,13,British Grand Prix,bottas,12.0,2.0,14.0,2013,overtaken,887.0
3340,13,British Grand Prix,bottas,12.0,2.0,15.0,2013,overtaken,887.0
3341,14,British Grand Prix,grosjean,4.0,16.0,5.0,2013,overtaken,887.0
3342,2,German Grand Prix,button,1.0,19.0,9.0,2013,overtaken,888.0
3343,2,German Grand Prix,sutil,1.0,3.0,13.0,2013,overtaken,888.0
3344,8,German Grand Prix,chilton,7.0,0.0,14.0,2013,overtaken,888.0
3345,8,German Grand Prix,chilton,7.0,0.0,15.0,2013,overtaken,888.0
3346,8,German Grand Prix,van der garde,2.0,11.0,18.0,2013,overtaken,888.0
3347,10,German Grand Prix,hulkenberg,9.0,7.0,4.0,2013,overtaken,888.0
3348,11,German Grand Prix,button,10.0,10.0,3.0,2013,overtaken,888.0
3349,14,German Grand Prix,button,13.0,7.0,2.0,2013,overtaken,888.0
3350,14,German Grand Prix,rosberg,13.0,2.0,5.0,2013,overtaken,888.0
3351,14,German Grand Prix,rosberg,13.0,2.0,6.0,2013,overtaken,888.0
3352,14,German Grand Prix,maldonado,13.0,7.0,8.0,2013,overtaken,888.0
3353,16,German Grand Prix,rosberg,15.0,0.0,7.0,2013,overtaken,888.0
3354,18,German Grand Prix,hamilton,11.0,4.0,4.0,2013,overtaken,888.0
3355,18,German Grand Prix,di resta,13.0,6.0,12.0,2013,overtaken,888.0
3356,21,German Grand Prix,bottas,20.0,1.0,8.0,2013,overtaken,888.0
3357,21,German Grand Prix,sutil,15.0,3.0,10.0,2013,overtaken,888.0
3358,21,German Grand Prix,bottas,20.0,1.0,9.0,2013,overtaken,888.0
3359,21,German Grand Prix,bottas,20.0,1.0,10.0,2013,overtaken,888.0
3360,21,German Grand Prix,gutierrez,14.0,1.0,13.0,2013,overtaken,888.0
3361,30,German Grand Prix,chilton,3.0,7.0,18.0,2013,overtaken,888.0
3362,30,German Grand Prix,pic,5.0,4.0,17.0,2013,overtaken,888.0
3363,30,German Grand Prix,pic,5.0,4.0,18.0,2013,overtaken,888.0
3364,2,Hungarian Grand Prix,sutil,1.0,Unknown,14.0,2013,overtaken,890.0
3365,2,Hungarian Grand Prix,van der garde,1.0,6,18.0,2013,overtaken,890.0
3366,11,Hungarian Grand Prix,button,10.0,13,7.0,2013,overtaken,890.0
3367,11,Hungarian Grand Prix,bianchi,10.0,9,17.0,2013,overtaken,890.0
3368,11,Hungarian Grand Prix,chilton,10.0,10,19.0,2013,overtaken,890.0
3369,12,Hungarian Grand Prix,bianchi,11.0,8,18.0,2013,overtaken,890.0
3370,13,Hungarian Grand Prix,pic,12.0,0,12.0,2013,overtaken,890.0
3371,13,Hungarian Grand Prix,chilton,12.0,8,20.0,2013,overtaken,890.0
3372,14,Hungarian Grand Prix,chilton,13.0,7,20.0,2013,overtaken,890.0
3373,15,Hungarian Grand Prix,bianchi,14.0,5,18.0,2013,overtaken,890.0
3374,16,Hungarian Grand Prix,chilton,15.0,5,21.0,2013,overtaken,890.0
3375,17,Hungarian Grand Prix,bianchi,16.0,3,19.0,2013,overtaken,890.0
3376,19,Hungarian Grand Prix,massa,7.0,12,9.0,2013,overtaken,890.0
3377,20,Hungarian Grand Prix,bianchi,19.0,0,19.0,2013,overtaken,890.0
3378,23,Hungarian Grand Prix,perez,22.0,0,7.0,2013,overtaken,890.0
3379,24,Hungarian Grand Prix,button,23.0,0,2.0,2013,overtaken,890.0
3380,24,Hungarian Grand Prix,button,23.0,0,4.0,2013,overtaken,890.0
3381,24,Hungarian Grand Prix,maldonado,14.0,4,9.0,2013,overtaken,890.0
3382,31,Hungarian Grand Prix,massa,19.0,0,7.0,2013,overtaken,890.0
3383,32,Hungarian Grand Prix,ricciardo,21.0,6,11.0,2013,overtaken,890.0
3384,33,Hungarian Grand Prix,hulkenberg,21.0,2,8.0,2013,overtaken,890.0
3385,34,Hungarian Grand Prix,webber,10.0,9,3.0,2013,overtaken,890.0
3386,2,Belgian Grand Prix,grosjean,1.0,20.0,9.0,2013,overtaken,891.0
3387,2,Belgian Grand Prix,van der garde,1.0,13.0,14.0,2013,overtaken,891.0
3388,2,Belgian Grand Prix,chilton,1.0,13.0,21.0,2013,overtaken,891.0
3389,3,Belgian Grand Prix,van der garde,2.0,12.0,15.0,2013,overtaken,891.0
3390,3,Belgian Grand Prix,van der garde,2.0,12.0,16.0,2013,overtaken,891.0
3391,4,Belgian Grand Prix,button,3.0,13.0,4.0,2013,overtaken,891.0
3392,4,Belgian Grand Prix,van der garde,3.0,11.0,17.0,2013,overtaken,891.0
3393,5,Belgian Grand Prix,button,4.0,12.0,5.0,2013,overtaken,891.0
3394,5,Belgian Grand Prix,van der garde,4.0,10.0,18.0,2013,overtaken,891.0
3395,6,Belgian Grand Prix,rosberg,5.0,6.0,3.0,2013,overtaken,891.0
3396,6,Belgian Grand Prix,bianchi,5.0,8.0,20.0,2013,overtaken,891.0
3397,8,Belgian Grand Prix,grosjean,7.0,14.0,11.0,2013,overtaken,891.0
3398,9,Belgian Grand Prix,hulkenberg,8.0,0.0,8.0,2013,overtaken,891.0
3399,10,Belgian Grand Prix,van der garde,9.0,5.0,17.0,2013,overtaken,891.0
3400,10,Belgian Grand Prix,van der garde,9.0,5.0,18.0,2013,overtaken,891.0
3401,11,Belgian Grand Prix,di resta,0.0,14.0,15.0,2013,overtaken,891.0
3402,12,Belgian Grand Prix,grosjean,11.0,10.0,8.0,2013,overtaken,891.0
3403,12,Belgian Grand Prix,bottas,11.0,2.0,12.0,2013,overtaken,891.0
3404,12,Belgian Grand Prix,van der garde,11.0,3.0,17.0,2013,overtaken,891.0
3405,13,Belgian Grand Prix,hamilton,1.0,13.0,6.0,2013,overtaken,891.0
3406,13,Belgian Grand Prix,bottas,12.0,1.0,13.0,2013,overtaken,891.0
3407,14,Belgian Grand Prix,grosjean,13.0,8.0,4.0,2013,overtaken,891.0
3408,2,Italian Grand Prix,sutil,1.0,22.0,12.0,2013,overtaken,892.0
3409,2,Italian Grand Prix,maldonado,1.0,22.0,14.0,2013,overtaken,892.0
3410,3,Italian Grand Prix,webber,2.0,20.0,3.0,2013,overtaken,892.0
3411,3,Italian Grand Prix,bianchi,2.0,19.0,19.0,2013,overtaken,892.0
3412,4,Italian Grand Prix,chilton,3.0,19.0,19.0,2013,overtaken,892.0
3413,8,Italian Grand Prix,hamilton,7.0,5.0,10.0,2013,overtaken,892.0
3414,9,Italian Grand Prix,chilton,8.0,14.0,20.0,2013,overtaken,892.0
3415,9,Italian Grand Prix,bianchi,8.0,13.0,19.0,2013,overtaken,892.0
3416,14,Italian Grand Prix,van der garde,13.0,4.0,17.0,2013,overtaken,892.0
3417,17,Italian Grand Prix,pic,16.0,0.0,15.0,2013,overtaken,892.0
3418,17,Italian Grand Prix,van der garde,16.0,1.0,17.0,2013,overtaken,892.0
3419,23,Italian Grand Prix,bottas,22.0,2.0,10.0,2013,overtaken,892.0
3420,29,Italian Grand Prix,rosberg,2.0,24.0,7.0,2013,overtaken,892.0
3421,32,Italian Grand Prix,hulkenberg,7.0,21.0,5.0,2013,overtaken,892.0
3422,38,Italian Grand Prix,perez,15.0,15.0,10.0,2013,overtaken,892.0
3423,41,Italian Grand Prix,gutierrez,13.0,12.0,11.0,2013,overtaken,892.0
3424,42,Italian Grand Prix,gutierrez,14.0,11.0,12.0,2013,overtaken,892.0
3425,44,Italian Grand Prix,sutil,19.0,8.0,11.0,2013,overtaken,892.0
3426,44,Italian Grand Prix,gutierrez,16.0,9.0,13.0,2013,overtaken,892.0
3427,44,Italian Grand Prix,bianchi,21.0,8.0,18.0,2013,overtaken,892.0
3428,45,Italian Grand Prix,button,23.0,8.0,8.0,2013,overtaken,892.0
3429,45,Italian Grand Prix,sutil,20.0,7.0,12.0,2013,overtaken,892.0
3430,2,Singapore Grand Prix,di resta,1.0,18.0,12.0,2013,overtaken,893.0
3431,5,Singapore Grand Prix,gutierrez,4.0,6.0,11.0,2013,overtaken,893.0
3432,13,Singapore Grand Prix,bottas,12.0,0.0,15.0,2013,overtaken,893.0
3433,14,Singapore Grand Prix,ricciardo,13.0,1.0,8.0,2013,overtaken,893.0
3434,15,Singapore Grand Prix,maldonado,14.0,1.0,9.0,2013,overtaken,893.0
3435,15,Singapore Grand Prix,maldonado,14.0,1.0,10.0,2013,overtaken,893.0
3436,15,Singapore Grand Prix,maldonado,14.0,1.0,11.0,2013,overtaken,893.0
3437,17,Singapore Grand Prix,van der garde,3.0,9.0,18.0,2013,overtaken,893.0
3438,33,Singapore Grand Prix,bottas,8.0,9.0,17.0,2013,overtaken,893.0
3439,39,Singapore Grand Prix,van der garde,12.0,3.0,16.0,2013,overtaken,893.0
3440,41,Singapore Grand Prix,pic,15.0,13.0,16.0,2013,overtaken,893.0
3441,42,Singapore Grand Prix,van der garde,15.0,0.0,14.0,2013,overtaken,893.0
3442,42,Singapore Grand Prix,pic,16.0,12.0,15.0,2013,overtaken,893.0
3443,43,Singapore Grand Prix,pic,17.0,11.0,15.0,2013,overtaken,893.0
3444,49,Singapore Grand Prix,gutierrez,23.0,12.0,7.0,2013,overtaken,893.0
3445,49,Singapore Grand Prix,gutierrez,23.0,12.0,8.0,2013,overtaken,893.0
3446,49,Singapore Grand Prix,gutierrez,23.0,12.0,9.0,2013,overtaken,893.0
3447,50,Singapore Grand Prix,gutierrez,24.0,11.0,10.0,2013,overtaken,893.0
3448,50,Singapore Grand Prix,gutierrez,24.0,11.0,11.0,2013,overtaken,893.0
3449,50,Singapore Grand Prix,pic,24.0,4.0,16.0,2013,overtaken,893.0
3450,52,Singapore Grand Prix,vergne,12.0,9.0,13.0,2013,overtaken,893.0
3451,54,Singapore Grand Prix,button,28.0,7.0,3.0,2013,overtaken,893.0
3452,2,Korean Grand Prix,van der garde,1.0,8.0,15.0,2013,overtaken,894.0
3453,2,Korean Grand Prix,bianchi,1.0,8.0,20.0,2013,overtaken,894.0
3454,3,Korean Grand Prix,perez,2.0,7.0,11.0,2013,overtaken,894.0
3455,3,Korean Grand Prix,van der garde,2.0,7.0,16.0,2013,overtaken,894.0
3456,3,Korean Grand Prix,van der garde,2.0,7.0,17.0,2013,overtaken,894.0
3457,3,Korean Grand Prix,pic,2.0,6.0,19.0,2013,overtaken,894.0
3458,4,Korean Grand Prix,ricciardo,3.0,14.0,7.0,2013,overtaken,894.0
3459,4,Korean Grand Prix,van der garde,3.0,6.0,17.0,2013,overtaken,894.0
3460,6,Korean Grand Prix,maldonado,5.0,1.0,9.0,2013,overtaken,894.0
3461,6,Korean Grand Prix,bottas,5.0,2.0,15.0,2013,overtaken,894.0
3462,8,Korean Grand Prix,ricciardo,7.0,10.0,8.0,2013,overtaken,894.0
3463,8,Korean Grand Prix,chilton,7.0,4.0,16.0,2013,overtaken,894.0
3464,8,Korean Grand Prix,chilton,7.0,4.0,17.0,2013,overtaken,894.0
3465,9,Korean Grand Prix,alonso,8.0,0.0,6.0,2013,overtaken,894.0
3466,9,Korean Grand Prix,bianchi,8.0,1.0,14.0,2013,overtaken,894.0
3467,9,Korean Grand Prix,bianchi,8.0,1.0,15.0,2013,overtaken,894.0
3468,9,Korean Grand Prix,chilton,8.0,3.0,17.0,2013,overtaken,894.0
3469,10,Korean Grand Prix,bianchi,9.0,0.0,15.0,2013,overtaken,894.0
3470,10,Korean Grand Prix,chilton,9.0,2.0,17.0,2013,overtaken,894.0
3471,10,Korean Grand Prix,chilton,9.0,2.0,18.0,2013,overtaken,894.0
3472,11,Korean Grand Prix,vergne,10.0,1.0,7.0,2013,overtaken,894.0
3473,11,Korean Grand Prix,di resta,3.0,12.0,13.0,2013,overtaken,894.0
3474,7,Japanese Grand Prix,button,6.0,1.0,10.0,2013,overtaken,895.0
3475,7,Japanese Grand Prix,bottas,6.0,1.0,13.0,2013,overtaken,895.0
3476,10,Japanese Grand Prix,chilton,9.0,1.0,13.0,2013,overtaken,895.0
3477,14,Japanese Grand Prix,button,5.0,9.0,11.0,2013,overtaken,895.0
3478,20,Japanese Grand Prix,ricciardo,19.0,1.0,4.0,2013,overtaken,895.0
3479,20,Japanese Grand Prix,massa,8.0,8.0,6.0,2013,overtaken,895.0
3480,21,Japanese Grand Prix,ricciardo,20.0,0.0,5.0,2013,overtaken,895.0
3481,21,Japanese Grand Prix,gutierrez,11.0,9.0,7.0,2013,overtaken,895.0
3482,22,Japanese Grand Prix,button,13.0,1.0,10.0,2013,overtaken,895.0
3483,26,Japanese Grand Prix,sutil,17.0,1.0,13.0,2013,overtaken,895.0
3484,27,Japanese Grand Prix,sutil,18.0,0.0,13.0,2013,overtaken,895.0
3485,28,Japanese Grand Prix,maldonado,18.0,0.0,10.0,2013,overtaken,895.0
3486,28,Japanese Grand Prix,maldonado,18.0,0.0,11.0,2013,overtaken,895.0
3487,35,Japanese Grand Prix,bottas,7.0,17.0,15.0,2013,overtaken,895.0
3488,38,Japanese Grand Prix,vergne,16.0,0.0,9.0,2013,overtaken,895.0
3489,41,Japanese Grand Prix,grosjean,11.0,12.0,2.0,2013,overtaken,895.0
3490,42,Japanese Grand Prix,sutil,14.0,10.0,13.0,2013,overtaken,895.0
3491,45,Japanese Grand Prix,massa,10.0,8.0,8.0,2013,overtaken,895.0
3492,46,Japanese Grand Prix,hulkenberg,16.0,7.0,4.0,2013,overtaken,895.0
3493,46,Japanese Grand Prix,chilton,16.0,6.0,18.0,2013,overtaken,895.0
3494,47,Japanese Grand Prix,di resta,20.0,6.0,10.0,2013,overtaken,895.0
3495,47,Japanese Grand Prix,maldonado,18.0,5.0,14.0,2013,overtaken,895.0
3496,2,Indian Grand Prix,maldonado,1.0,6.0,2.0,2013,overtaken,896.0
3497,3,Indian Grand Prix,sutil,2.0,38.0,9.0,2013,overtaken,896.0
3498,3,Indian Grand Prix,gutierrez,2.0,13.0,12.0,2013,overtaken,896.0
3499,4,Indian Grand Prix,maldonado,3.0,4.0,11.0,2013,overtaken,896.0
3500,4,Indian Grand Prix,chilton,3.0,25.0,16.0,2013,overtaken,896.0
3501,5,Indian Grand Prix,bianchi,4.0,0.0,15.0,2013,overtaken,896.0
3502,6,Indian Grand Prix,raikkonen,5.0,1.0,4.0,2013,overtaken,896.0
3503,6,Indian Grand Prix,chilton,5.0,23.0,15.0,2013,overtaken,896.0
3504,7,Indian Grand Prix,raikkonen,6.0,0.0,5.0,2013,overtaken,896.0
3505,7,Indian Grand Prix,sutil,6.0,34.0,8.0,2013,overtaken,896.0
3506,7,Indian Grand Prix,bottas,6.0,24.0,12.0,2013,overtaken,896.0
3507,8,Indian Grand Prix,gutierrez,7.0,8.0,8.0,2013,overtaken,896.0
3508,8,Indian Grand Prix,chilton,7.0,21.0,14.0,2013,overtaken,896.0
3509,8,Indian Grand Prix,chilton,7.0,21.0,15.0,2013,overtaken,896.0
3510,8,Indian Grand Prix,vergne,6.0,18.0,17.0,2013,overtaken,896.0
3511,8,Indian Grand Prix,button,1.0,4.0,17.0,2013,overtaken,896.0
3512,9,Indian Grand Prix,bottas,8.0,22.0,8.0,2013,overtaken,896.0
3513,9,Indian Grand Prix,vergne,7.0,17.0,16.0,2013,overtaken,896.0
3514,9,Indian Grand Prix,chilton,8.0,20.0,15.0,2013,overtaken,896.0
3515,9,Indian Grand Prix,chilton,8.0,20.0,16.0,2013,overtaken,896.0
3516,9,Indian Grand Prix,chilton,8.0,20.0,17.0,2013,overtaken,896.0
3517,10,Indian Grand Prix,sutil,9.0,31.0,5.0,2013,overtaken,896.0
3518,2,Abu Dhabi Grand Prix,bottas,1.0,22.0,17.0,2013,overtaken,897.0
3519,2,Abu Dhabi Grand Prix,bottas,1.0,22.0,18.0,2013,overtaken,897.0
3520,3,Abu Dhabi Grand Prix,gutierrez,2.0,15.0,13.0,2013,overtaken,897.0
3521,7,Abu Dhabi Grand Prix,van der garde,6.0,0.0,15.0,2013,overtaken,897.0
3522,9,Abu Dhabi Grand Prix,gutierrez,8.0,9.0,9.0,2013,overtaken,897.0
3523,10,Abu Dhabi Grand Prix,gutierrez,9.0,8.0,9.0,2013,overtaken,897.0
3524,14,Abu Dhabi Grand Prix,sutil,13.0,14.0,7.0,2013,overtaken,897.0
3525,15,Abu Dhabi Grand Prix,vergne,14.0,2.0,5.0,2013,overtaken,897.0
3526,16,Abu Dhabi Grand Prix,vergne,15.0,1.0,6.0,2013,overtaken,897.0
3527,16,Abu Dhabi Grand Prix,sutil,15.0,12.0,8.0,2013,overtaken,897.0
3528,16,Abu Dhabi Grand Prix,grosjean,7.0,21.0,8.0,2013,overtaken,897.0
3529,16,Abu Dhabi Grand Prix,van der garde,8.0,17.0,18.0,2013,overtaken,897.0
3530,17,Abu Dhabi Grand Prix,pic,8.0,15.0,17.0,2013,overtaken,897.0
3531,18,Abu Dhabi Grand Prix,sutil,17.0,10.0,6.0,2013,overtaken,897.0
3532,20,Abu Dhabi Grand Prix,rosberg,9.0,13.0,3.0,2013,overtaken,897.0
3533,21,Abu Dhabi Grand Prix,perez,14.0,6.0,10.0,2013,overtaken,897.0
3534,22,Abu Dhabi Grand Prix,bottas,21.0,2.0,9.0,2013,overtaken,897.0
3535,25,Abu Dhabi Grand Prix,sutil,24.0,3.0,5.0,2013,overtaken,897.0
3536,25,Abu Dhabi Grand Prix,hamilton,17.0,4.0,5.0,2013,overtaken,897.0
3537,25,Abu Dhabi Grand Prix,hamilton,17.0,4.0,6.0,2013,overtaken,897.0
3538,26,Abu Dhabi Grand Prix,sutil,25.0,2.0,5.0,2013,overtaken,897.0
3539,26,Abu Dhabi Grand Prix,hulkenberg,16.0,1.0,8.0,2013,overtaken,897.0
3540,5,United States Grand Prix,chilton,4.0,0.0,20.0,2013,overtaken,898.0
3541,5,United States Grand Prix,pic,4.0,15.0,19.0,2013,overtaken,898.0
3542,6,United States Grand Prix,van der garde,5.0,15.0,18.0,2013,overtaken,898.0
3543,7,United States Grand Prix,bianchi,6.0,14.0,17.0,2013,overtaken,898.0
3544,13,United States Grand Prix,hamilton,12.0,12.0,3.0,2013,overtaken,898.0
3545,13,United States Grand Prix,chilton,7.0,13.0,20.0,2013,overtaken,898.0
3546,19,United States Grand Prix,ricciardo,18.0,3.0,10.0,2013,overtaken,898.0
